#XLO XHI SOURCE
10.19 10.2 0.00133866
10.2 10.21 0.00133753
10.21 10.22 0.0013364
10.22 10.23 0.00133526
10.23 10.24 0.00133413
10.24 10.25 0.001333
10.25 10.26 0.00133187
10.26 10.27 0.00133074
10.27 10.28 0.00132961
10.28 10.29 0.00132848
10.29 10.3 0.00132735
10.3 10.31 0.00132622
10.31 10.32 0.0013251
10.32 10.33 0.00132397
10.33 10.34 0.00132284
10.34 10.35 0.00132171
10.35 10.36 0.00132058
10.36 10.37 0.00131946
10.37 10.38 0.00131833
10.38 10.39 0.0013172
10.39 10.4 0.00131608
10.4 10.41 0.00131495
10.41 10.42 0.00131383
10.42 10.43 0.0013127
10.43 10.44 0.00131158
10.44 10.45 0.00131045
10.45 10.46 0.00130933
10.46 10.47 0.00130821
10.47 10.48 0.00130708
10.48 10.49 0.00130596
10.49 10.5 0.00130484
10.5 10.51 0.00130372
10.51 10.52 0.0013026
10.52 10.53 0.00130148
10.53 10.54 0.00130036
10.54 10.55 0.00129924
10.55 10.56 0.00129812
10.56 10.57 0.001297
10.57 10.58 0.00129588
10.58 10.59 0.00129476
10.59 10.6 0.00129365
10.6 10.61 0.00129253
10.61 10.62 0.00129141
10.62 10.63 0.0012903
10.63 10.64 0.00128918
10.64 10.65 0.00128807
10.65 10.66 0.00128695
10.66 10.67 0.00128584
10.67 10.68 0.00128473
10.68 10.69 0.00128361
10.69 10.7 0.0012825
10.7 10.71 0.00128139
10.71 10.72 0.00128028
10.72 10.73 0.00127917
10.73 10.74 0.00127806
10.74 10.75 0.00127695
10.75 10.76 0.00127584
10.76 10.77 0.00127473
10.77 10.78 0.00127363
10.78 10.79 0.00127252
10.79 10.8 0.00127141
10.8 10.81 0.00127031
10.81 10.82 0.0012692
10.82 10.83 0.0012681
10.83 10.84 0.00126699
10.84 10.85 0.00126589
10.85 10.86 0.00126479
10.86 10.87 0.00126368
10.87 10.88 0.00126258
10.88 10.89 0.00126148
10.89 10.9 0.00126038
10.9 10.91 0.00125928
10.91 10.92 0.00125818
10.92 10.93 0.00125708
10.93 10.94 0.00125598
10.94 10.95 0.00125489
10.95 10.96 0.00125379
10.96 10.97 0.00125269
10.97 10.98 0.0012516
10.98 10.99 0.0012505
10.99 11 0.00124941
